party,votes,perc_valid,perc_emit,ubigeo,ambito,departamento,provincia,distrito
PROGRESANDO PERU ,4.0,0.22,0.16,201302,PERÚ,PUNO,MOHO,CONIMA
PARTIDO POLITICO ORDEN ,5.0,0.27,0.2,201302,PERÚ,PUNO,MOHO,CONIMA
PERUANOS POR EL KAMBIO ,69.0,3.75,2.81,201302,PERÚ,PUNO,MOHO,CONIMA
FRENTE ESPERANZA ,20.0,1.16,0.87,201304,PERÚ,PUNO,MOHO,HUAYRAPATA
ALIANZA ELECTORAL SOLIDARIDAD NACIONAL - UPP *,0.0,0.0,0.0,201304,PERÚ,PUNO,MOHO,HUAYRAPATA
FUERZA POPULAR ,292.0,16.9,12.67,201304,PERÚ,PUNO,MOHO,HUAYRAPATA
ALIANZA POPULAR ,26.0,1.5,1.13,201304,PERÚ,PUNO,MOHO,HUAYRAPATA
PERU LIBERTARIO *,0.0,0.0,0.0,201304,PERÚ,PUNO,MOHO,HUAYRAPATA
"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD ",855.0,49.48,37.09,201304,PERÚ,PUNO,MOHO,HUAYRAPATA
ACCION POPULAR ,39.0,2.26,1.69,201304,PERÚ,PUNO,MOHO,HUAYRAPATA
DEMOCRACIA DIRECTA ,413.0,23.9,17.92,201304,PERÚ,PUNO,MOHO,HUAYRAPATA
PERU POSIBLE ,11.0,0.64,0.48,201304,PERÚ,PUNO,MOHO,HUAYRAPATA
PERU NACION *,0.0,0.0,0.0,201304,PERÚ,PUNO,MOHO,HUAYRAPATA
PARTIDO HUMANISTA PERUANO *,0.0,0.0,0.0,201304,PERÚ,PUNO,MOHO,HUAYRAPATA
PROGRESANDO PERU ,3.0,0.17,0.13,201304,PERÚ,PUNO,MOHO,HUAYRAPATA
PARTIDO POLITICO ORDEN ,3.0,0.17,0.13,201304,PERÚ,PUNO,MOHO,HUAYRAPATA
PERUANOS POR EL KAMBIO ,66.0,3.82,2.86,201304,PERÚ,PUNO,MOHO,HUAYRAPATA
FRENTE ESPERANZA ,88.0,1.25,0.88,201301,PERÚ,PUNO,MOHO,MOHO
ALIANZA ELECTORAL SOLIDARIDAD NACIONAL - UPP *,0.0,0.0,0.0,201301,PERÚ,PUNO,MOHO,MOHO
FUERZA POPULAR ,1090.0,15.54,10.94,201301,PERÚ,PUNO,MOHO,MOHO
ALIANZA POPULAR ,62.0,0.88,0.62,201301,PERÚ,PUNO,MOHO,MOHO
PERU LIBERTARIO *,0.0,0.0,0.0,201301,PERÚ,PUNO,MOHO,MOHO
"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD ",2573.0,36.69,25.84,201301,PERÚ,PUNO,MOHO,MOHO
ACCION POPULAR ,158.0,2.25,1.59,201301,PERÚ,PUNO,MOHO,MOHO
DEMOCRACIA DIRECTA ,2745.0,39.14,27.56,201301,PERÚ,PUNO,MOHO,MOHO
PERU POSIBLE ,42.0,0.6,0.42,201301,PERÚ,PUNO,MOHO,MOHO
PERU NACION *,0.0,0.0,0.0,201301,PERÚ,PUNO,MOHO,MOHO
PARTIDO HUMANISTA PERUANO *,0.0,0.0,0.0,201301,PERÚ,PUNO,MOHO,MOHO
PROGRESANDO PERU ,10.0,0.14,0.1,201301,PERÚ,PUNO,MOHO,MOHO
PARTIDO POLITICO ORDEN ,6.0,0.09,0.06,201301,PERÚ,PUNO,MOHO,MOHO
PERUANOS POR EL KAMBIO ,239.0,3.41,2.4,201301,PERÚ,PUNO,MOHO,MOHO
FRENTE ESPERANZA ,10.0,0.56,0.45,201303,PERÚ,PUNO,MOHO,TILALI
ALIANZA ELECTORAL SOLIDARIDAD NACIONAL - UPP *,0.0,0.0,0.0,201303,PERÚ,PUNO,MOHO,TILALI
FUERZA POPULAR ,286.0,16.12,12.76,201303,PERÚ,PUNO,MOHO,TILALI
ALIANZA POPULAR ,20.0,1.13,0.89,201303,PERÚ,PUNO,MOHO,TILALI
PERU LIBERTARIO *,0.0,0.0,0.0,201303,PERÚ,PUNO,MOHO,TILALI
"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD ",1035.0,58.34,46.18,201303,PERÚ,PUNO,MOHO,TILALI
ACCION POPULAR ,25.0,1.41,1.12,201303,PERÚ,PUNO,MOHO,TILALI
DEMOCRACIA DIRECTA ,323.0,18.21,14.41,201303,PERÚ,PUNO,MOHO,TILALI
PERU POSIBLE ,7.0,0.39,0.31,201303,PERÚ,PUNO,MOHO,TILALI
PERU NACION *,0.0,0.0,0.0,201303,PERÚ,PUNO,MOHO,TILALI
PARTIDO HUMANISTA PERUANO *,0.0,0.0,0.0,201303,PERÚ,PUNO,MOHO,TILALI
PROGRESANDO PERU ,5.0,0.28,0.22,201303,PERÚ,PUNO,MOHO,TILALI
PARTIDO POLITICO ORDEN ,1.0,0.06,0.04,201303,PERÚ,PUNO,MOHO,TILALI
PERUANOS POR EL KAMBIO ,62.0,3.49,2.77,201303,PERÚ,PUNO,MOHO,TILALI
FRENTE ESPERANZA ,3385.0,2.74,2.27,200100,PERÚ,PUNO,PUNO,TODOS
ALIANZA ELECTORAL SOLIDARIDAD NACIONAL - UPP *,0.0,0.0,0.0,200100,PERÚ,PUNO,PUNO,TODOS
FUERZA POPULAR ,28219.0,22.85,18.95,200100,PERÚ,PUNO,PUNO,TODOS
ALIANZA POPULAR ,3098.0,2.51,2.08,200100,PERÚ,PUNO,PUNO,TODOS
PERU LIBERTARIO *,0.0,0.0,0.0,200100,PERÚ,PUNO,PUNO,TODOS
"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD ",45686.0,37.0,30.67,200100,PERÚ,PUNO,PUNO,TODOS
ACCION POPULAR ,7785.0,6.3,5.23,200100,PERÚ,PUNO,PUNO,TODOS
DEMOCRACIA DIRECTA ,18531.0,15.01,12.44,200100,PERÚ,PUNO,PUNO,TODOS
PERU POSIBLE ,1458.0,1.18,0.98,200100,PERÚ,PUNO,PUNO,TODOS
PERU NACION *,0.0,0.0,0.0,200100,PERÚ,PUNO,PUNO,TODOS
PARTIDO HUMANISTA PERUANO *,0.0,0.0,0.0,200100,PERÚ,PUNO,PUNO,TODOS
PROGRESANDO PERU ,556.0,0.45,0.37,200100,PERÚ,PUNO,PUNO,TODOS
PARTIDO POLITICO ORDEN ,368.0,0.3,0.25,200100,PERÚ,PUNO,PUNO,TODOS
PERUANOS POR EL KAMBIO ,14394.0,11.66,9.66,200100,PERÚ,PUNO,PUNO,TODOS
FRENTE ESPERANZA ,101.0,0.85,0.64,200102,PERÚ,PUNO,PUNO,ACORA
ALIANZA ELECTORAL SOLIDARIDAD NACIONAL - UPP *,0.0,0.0,0.0,200102,PERÚ,PUNO,PUNO,ACORA
FUERZA POPULAR ,1292.0,10.83,8.21,200102,PERÚ,PUNO,PUNO,ACORA
ALIANZA POPULAR ,192.0,1.61,1.22,200102,PERÚ,PUNO,PUNO,ACORA
PERU LIBERTARIO *,0.0,0.0,0.0,200102,PERÚ,PUNO,PUNO,ACORA
"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD ",4805.0,40.27,30.55,200102,PERÚ,PUNO,PUNO,ACORA
ACCION POPULAR ,193.0,1.62,1.23,200102,PERÚ,PUNO,PUNO,ACORA
DEMOCRACIA DIRECTA ,5026.0,42.12,31.95,200102,PERÚ,PUNO,PUNO,ACORA
PERU POSIBLE ,67.0,0.56,0.43,200102,PERÚ,PUNO,PUNO,ACORA
PERU NACION *,0.0,0.0,0.0,200102,PERÚ,PUNO,PUNO,ACORA
PARTIDO HUMANISTA PERUANO *,0.0,0.0,0.0,200102,PERÚ,PUNO,PUNO,ACORA
PROGRESANDO PERU ,28.0,0.23,0.18,200102,PERÚ,PUNO,PUNO,ACORA
PARTIDO POLITICO ORDEN ,14.0,0.12,0.09,200102,PERÚ,PUNO,PUNO,ACORA
PERUANOS POR EL KAMBIO ,214.0,1.79,1.36,200102,PERÚ,PUNO,PUNO,ACORA
FRENTE ESPERANZA ,29.0,1.18,0.92,200115,PERÚ,PUNO,PUNO,AMANTANI
ALIANZA ELECTORAL SOLIDARIDAD NACIONAL - UPP *,0.0,0.0,0.0,200115,PERÚ,PUNO,PUNO,AMANTANI
FUERZA POPULAR ,918.0,37.42,29.17,200115,PERÚ,PUNO,PUNO,AMANTANI
ALIANZA POPULAR ,17.0,0.69,0.54,200115,PERÚ,PUNO,PUNO,AMANTANI
PERU LIBERTARIO *,0.0,0.0,0.0,200115,PERÚ,PUNO,PUNO,AMANTANI
"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD ",991.0,40.4,31.49,200115,PERÚ,PUNO,PUNO,AMANTANI
ACCION POPULAR ,30.0,1.22,0.95,200115,PERÚ,PUNO,PUNO,AMANTANI
DEMOCRACIA DIRECTA ,329.0,13.41,10.45,200115,PERÚ,PUNO,PUNO,AMANTANI
PERU POSIBLE ,13.0,0.53,0.41,200115,PERÚ,PUNO,PUNO,AMANTANI
PERU NACION *,0.0,0.0,0.0,200115,PERÚ,PUNO,PUNO,AMANTANI
PARTIDO HUMANISTA PERUANO *,0.0,0.0,0.0,200115,PERÚ,PUNO,PUNO,AMANTANI
PROGRESANDO PERU ,12.0,0.49,0.38,200115,PERÚ,PUNO,PUNO,AMANTANI
PARTIDO POLITICO ORDEN ,1.0,0.04,0.03,200115,PERÚ,PUNO,PUNO,AMANTANI
PERUANOS POR EL KAMBIO ,113.0,4.61,3.59,200115,PERÚ,PUNO,PUNO,AMANTANI
FRENTE ESPERANZA ,31.0,1.11,0.9,200103,PERÚ,PUNO,PUNO,ATUNCOLLA
ALIANZA ELECTORAL SOLIDARIDAD NACIONAL - UPP *,0.0,0.0,0.0,200103,PERÚ,PUNO,PUNO,ATUNCOLLA
FUERZA POPULAR ,408.0,14.55,11.86,200103,PERÚ,PUNO,PUNO,ATUNCOLLA
ALIANZA POPULAR ,69.0,2.46,2.01,200103,PERÚ,PUNO,PUNO,ATUNCOLLA
PERU LIBERTARIO *,0.0,0.0,0.0,200103,PERÚ,PUNO,PUNO,ATUNCOLLA
"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD ",1040.0,37.08,30.24,200103,PERÚ,PUNO,PUNO,ATUNCOLLA
ACCION POPULAR ,62.0,2.21,1.8,200103,PERÚ,PUNO,PUNO,ATUNCOLLA
DEMOCRACIA DIRECTA ,1077.0,38.4,31.32,200103,PERÚ,PUNO,PUNO,ATUNCOLLA
PERU POSIBLE ,28.0,1.0,0.81,200103,PERÚ,PUNO,PUNO,ATUNCOLLA
PERU NACION *,0.0,0.0,0.0,200103,PERÚ,PUNO,PUNO,ATUNCOLLA
PARTIDO HUMANISTA PERUANO *,0.0,0.0,0.0,200103,PERÚ,PUNO,PUNO,ATUNCOLLA
PROGRESANDO PERU ,3.0,0.11,0.09,200103,PERÚ,PUNO,PUNO,ATUNCOLLA
PARTIDO POLITICO ORDEN ,0.0,0.0,0.0,200103,PERÚ,PUNO,PUNO,ATUNCOLLA
PERUANOS POR EL KAMBIO ,87.0,3.1,2.53,200103,PERÚ,PUNO,PUNO,ATUNCOLLA
FRENTE ESPERANZA ,117.0,2.34,1.7,200104,PERÚ,PUNO,PUNO,CAPACHICA
ALIANZA ELECTORAL SOLIDARIDAD NACIONAL - UPP *,0.0,0.0,0.0,200104,PERÚ,PUNO,PUNO,CAPACHICA
FUERZA POPULAR ,1108.0,22.17,16.05,200104,PERÚ,PUNO,PUNO,CAPACHICA
ALIANZA POPULAR ,71.0,1.42,1.03,200104,PERÚ,PUNO,PUNO,CAPACHICA
PERU LIBERTARIO *,0.0,0.0,0.0,200104,PERÚ,PUNO,PUNO,CAPACHICA
"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD ",1799.0,36.0,26.06,200104,PERÚ,PUNO,PUNO,CAPACHICA
ACCION POPULAR ,145.0,2.9,2.1,200104,PERÚ,PUNO,PUNO,CAPACHICA
DEMOCRACIA DIRECTA ,1512.0,30.26,21.91,200104,PERÚ,PUNO,PUNO,CAPACHICA
PERU POSIBLE ,38.0,0.76,0.55,200104,PERÚ,PUNO,PUNO,CAPACHICA
PERU NACION *,0.0,0.0,0.0,200104,PERÚ,PUNO,PUNO,CAPACHICA
PARTIDO HUMANISTA PERUANO *,0.0,0.0,0.0,200104,PERÚ,PUNO,PUNO,CAPACHICA
PROGRESANDO PERU ,13.0,0.26,0.19,200104,PERÚ,PUNO,PUNO,CAPACHICA
PARTIDO POLITICO ORDEN ,10.0,0.2,0.14,200104,PERÚ,PUNO,PUNO,CAPACHICA
PERUANOS POR EL KAMBIO ,184.0,3.68,2.67,200104,PERÚ,PUNO,PUNO,CAPACHICA
FRENTE ESPERANZA ,87.0,1.92,1.49,200106,PERÚ,PUNO,PUNO,CHUCUITO
ALIANZA ELECTORAL SOLIDARIDAD NACIONAL - UPP *,0.0,0.0,0.0,200106,PERÚ,PUNO,PUNO,CHUCUITO
FUERZA POPULAR ,1002.0,22.07,17.11,200106,PERÚ,PUNO,PUNO,CHUCUITO
ALIANZA POPULAR ,95.0,2.09,1.62,200106,PERÚ,PUNO,PUNO,CHUCUITO
PERU LIBERTARIO *,0.0,0.0,0.0,200106,PERÚ,PUNO,PUNO,CHUCUITO
"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD ",1999.0,44.02,34.14,200106,PERÚ,PUNO,PUNO,CHUCUITO
ACCION POPULAR ,154.0,3.39,2.63,200106,PERÚ,PUNO,PUNO,CHUCUITO
DEMOCRACIA DIRECTA ,912.0,20.08,15.58,200106,PERÚ,PUNO,PUNO,CHUCUITO
PERU POSIBLE ,39.0,0.86,0.67,200106,PERÚ,PUNO,PUNO,CHUCUITO
PERU NACION *,0.0,0.0,0.0,200106,PERÚ,PUNO,PUNO,CHUCUITO
PARTIDO HUMANISTA PERUANO *,0.0,0.0,0.0,200106,PERÚ,PUNO,PUNO,CHUCUITO
PROGRESANDO PERU ,16.0,0.35,0.27,200106,PERÚ,PUNO,PUNO,CHUCUITO
PARTIDO POLITICO ORDEN ,9.0,0.2,0.15,200106,PERÚ,PUNO,PUNO,CHUCUITO
PERUANOS POR EL KAMBIO ,228.0,5.02,3.89,200106,PERÚ,PUNO,PUNO,CHUCUITO
FRENTE ESPERANZA ,40.0,1.09,0.86,200105,PERÚ,PUNO,PUNO,COATA
ALIANZA ELECTORAL SOLIDARIDAD NACIONAL - UPP *,0.0,0.0,0.0,200105,PERÚ,PUNO,PUNO,COATA
FUERZA POPULAR ,561.0,15.32,12.1,200105,PERÚ,PUNO,PUNO,COATA
ALIANZA POPULAR ,41.0,1.12,0.88,200105,PERÚ,PUNO,PUNO,COATA
PERU LIBERTARIO *,0.0,0.0,0.0,200105,PERÚ,PUNO,PUNO,COATA
"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD ",1282.0,35.01,27.64,200105,PERÚ,PUNO,PUNO,COATA
ACCION POPULAR ,63.0,1.72,1.36,200105,PERÚ,PUNO,PUNO,COATA
DEMOCRACIA DIRECTA ,1508.0,41.18,32.51,200105,PERÚ,PUNO,PUNO,COATA
PERU POSIBLE ,17.0,0.46,0.37,200105,PERÚ,PUNO,PUNO,COATA
PERU NACION *,0.0,0.0,0.0,200105,PERÚ,PUNO,PUNO,COATA
PARTIDO HUMANISTA PERUANO *,0.0,0.0,0.0,200105,PERÚ,PUNO,PUNO,COATA
PROGRESANDO PERU ,12.0,0.33,0.26,200105,PERÚ,PUNO,PUNO,COATA
PARTIDO POLITICO ORDEN ,7.0,0.19,0.15,200105,PERÚ,PUNO,PUNO,COATA
PERUANOS POR EL KAMBIO ,131.0,3.58,2.82,200105,PERÚ,PUNO,PUNO,COATA
FRENTE ESPERANZA ,37.0,2.03,1.61,200107,PERÚ,PUNO,PUNO,HUATA
ALIANZA ELECTORAL SOLIDARIDAD NACIONAL - UPP *,0.0,0.0,0.0,200107,PERÚ,PUNO,PUNO,HUATA
FUERZA POPULAR ,394.0,21.62,17.13,200107,PERÚ,PUNO,PUNO,HUATA
ALIANZA POPULAR ,33.0,1.81,1.43,200107,PERÚ,PUNO,PUNO,HUATA
PERU LIBERTARIO *,0.0,0.0,0.0,200107,PERÚ,PUNO,PUNO,HUATA
"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD ",687.0,37.71,29.87,200107,PERÚ,PUNO,PUNO,HUATA
ACCION POPULAR ,55.0,3.02,2.39,200107,PERÚ,PUNO,PUNO,HUATA
DEMOCRACIA DIRECTA ,502.0,27.55,21.83,200107,PERÚ,PUNO,PUNO,HUATA
PERU POSIBLE ,8.0,0.44,0.35,200107,PERÚ,PUNO,PUNO,HUATA
PERU NACION *,0.0,0.0,0.0,200107,PERÚ,PUNO,PUNO,HUATA
PARTIDO HUMANISTA PERUANO *,0.0,0.0,0.0,200107,PERÚ,PUNO,PUNO,HUATA
PROGRESANDO PERU ,8.0,0.44,0.35,200107,PERÚ,PUNO,PUNO,HUATA
PARTIDO POLITICO ORDEN ,1.0,0.05,0.04,200107,PERÚ,PUNO,PUNO,HUATA
PERUANOS POR EL KAMBIO ,97.0,5.32,4.22,200107,PERÚ,PUNO,PUNO,HUATA
FRENTE ESPERANZA ,38.0,1.45,1.11,200108,PERÚ,PUNO,PUNO,MAÑAZO
ALIANZA ELECTORAL SOLIDARIDAD NACIONAL - UPP *,0.0,0.0,0.0,200108,PERÚ,PUNO,PUNO,MAÑAZO
FUERZA POPULAR ,773.0,29.4,22.67,200108,PERÚ,PUNO,PUNO,MAÑAZO
ALIANZA POPULAR ,90.0,3.42,2.64,200108,PERÚ,PUNO,PUNO,MAÑAZO
PERU LIBERTARIO *,0.0,0.0,0.0,200108,PERÚ,PUNO,PUNO,MAÑAZO
"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD ",1016.0,38.65,29.79,200108,PERÚ,PUNO,PUNO,MAÑAZO
ACCION POPULAR ,83.0,3.16,2.43,200108,PERÚ,PUNO,PUNO,MAÑAZO
DEMOCRACIA DIRECTA ,425.0,16.17,12.46,200108,PERÚ,PUNO,PUNO,MAÑAZO
PERU POSIBLE ,23.0,0.87,0.67,200108,PERÚ,PUNO,PUNO,MAÑAZO
PERU NACION *,0.0,0.0,0.0,200108,PERÚ,PUNO,PUNO,MAÑAZO
PARTIDO HUMANISTA PERUANO *,0.0,0.0,0.0,200108,PERÚ,PUNO,PUNO,MAÑAZO
PROGRESANDO PERU ,11.0,0.42,0.32,200108,PERÚ,PUNO,PUNO,MAÑAZO
PARTIDO POLITICO ORDEN ,5.0,0.19,0.15,200108,PERÚ,PUNO,PUNO,MAÑAZO
PERUANOS POR EL KAMBIO ,165.0,6.28,4.84,200108,PERÚ,PUNO,PUNO,MAÑAZO
FRENTE ESPERANZA ,50.0,1.92,1.49,200109,PERÚ,PUNO,PUNO,PAUCARCOLLA
ALIANZA ELECTORAL SOLIDARIDAD NACIONAL - UPP *,0.0,0.0,0.0,200109,PERÚ,PUNO,PUNO,PAUCARCOLLA
FUERZA POPULAR ,640.0,24.52,19.06,200109,PERÚ,PUNO,PUNO,PAUCARCOLLA
ALIANZA POPULAR ,60.0,2.3,1.79,200109,PERÚ,PUNO,PUNO,PAUCARCOLLA
PERU LIBERTARIO *,0.0,0.0,0.0,200109,PERÚ,PUNO,PUNO,PAUCARCOLLA
"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD ",1220.0,46.74,36.34,200109,PERÚ,PUNO,PUNO,PAUCARCOLLA
ACCION POPULAR ,81.0,3.1,2.41,200109,PERÚ,PUNO,PUNO,PAUCARCOLLA
DEMOCRACIA DIRECTA ,347.0,13.3,10.34,200109,PERÚ,PUNO,PUNO,PAUCARCOLLA
PERU POSIBLE ,46.0,1.76,1.37,200109,PERÚ,PUNO,PUNO,PAUCARCOLLA
PERU NACION *,0.0,0.0,0.0,200109,PERÚ,PUNO,PUNO,PAUCARCOLLA
PARTIDO HUMANISTA PERUANO *,0.0,0.0,0.0,200109,PERÚ,PUNO,PUNO,PAUCARCOLLA
PROGRESANDO PERU ,3.0,0.11,0.09,200109,PERÚ,PUNO,PUNO,PAUCARCOLLA
PARTIDO POLITICO ORDEN ,3.0,0.11,0.09,200109,PERÚ,PUNO,PUNO,PAUCARCOLLA
PERUANOS POR EL KAMBIO ,160.0,6.13,4.77,200109,PERÚ,PUNO,PUNO,PAUCARCOLLA
FRENTE ESPERANZA ,38.0,1.13,0.86,200110,PERÚ,PUNO,PUNO,PICHACANI
ALIANZA ELECTORAL SOLIDARIDAD NACIONAL - UPP *,0.0,0.0,0.0,200110,PERÚ,PUNO,PUNO,PICHACANI
FUERZA POPULAR ,805.0,23.85,18.19,200110,PERÚ,PUNO,PUNO,PICHACANI
ALIANZA POPULAR ,26.0,0.77,0.59,200110,PERÚ,PUNO,PUNO,PICHACANI
PERU LIBERTARIO *,0.0,0.0,0.0,200110,PERÚ,PUNO,PUNO,PICHACANI
"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD ",1597.0,47.32,36.09,200110,PERÚ,PUNO,PUNO,PICHACANI
ACCION POPULAR ,84.0,2.49,1.9,200110,PERÚ,PUNO,PUNO,PICHACANI
DEMOCRACIA DIRECTA ,663.0,19.64,14.98,200110,PERÚ,PUNO,PUNO,PICHACANI
PERU POSIBLE ,22.0,0.65,0.5,200110,PERÚ,PUNO,PUNO,PICHACANI
PERU NACION *,0.0,0.0,0.0,200110,PERÚ,PUNO,PUNO,PICHACANI
PARTIDO HUMANISTA PERUANO *,0.0,0.0,0.0,200110,PERÚ,PUNO,PUNO,PICHACANI
PROGRESANDO PERU ,9.0,0.27,0.2,200110,PERÚ,PUNO,PUNO,PICHACANI
PARTIDO POLITICO ORDEN ,5.0,0.15,0.11,200110,PERÚ,PUNO,PUNO,PICHACANI
PERUANOS POR EL KAMBIO ,126.0,3.73,2.85,200110,PERÚ,PUNO,PUNO,PICHACANI
FRENTE ESPERANZA ,46.0,1.16,0.87,200114,PERÚ,PUNO,PUNO,PLATERIA
ALIANZA ELECTORAL SOLIDARIDAD NACIONAL - UPP *,0.0,0.0,0.0,200114,PERÚ,PUNO,PUNO,PLATERIA
FUERZA POPULAR ,473.0,11.9,8.99,200114,PERÚ,PUNO,PUNO,PLATERIA
ALIANZA POPULAR ,66.0,1.66,1.25,200114,PERÚ,PUNO,PUNO,PLATERIA
PERU LIBERTARIO *,0.0,0.0,0.0,200114,PERÚ,PUNO,PUNO,PLATERIA
"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD ",2130.0,53.6,40.5,200114,PERÚ,PUNO,PUNO,PLATERIA
ACCION POPULAR ,83.0,2.09,1.58,200114,PERÚ,PUNO,PUNO,PLATERIA
DEMOCRACIA DIRECTA ,1031.0,25.94,19.6,200114,PERÚ,PUNO,PUNO,PLATERIA
PERU POSIBLE ,21.0,0.53,0.4,200114,PERÚ,PUNO,PUNO,PLATERIA
PERU NACION *,0.0,0.0,0.0,200114,PERÚ,PUNO,PUNO,PLATERIA
PARTIDO HUMANISTA PERUANO *,0.0,0.0,0.0,200114,PERÚ,PUNO,PUNO,PLATERIA
PROGRESANDO PERU ,14.0,0.35,0.27,200114,PERÚ,PUNO,PUNO,PLATERIA
PARTIDO POLITICO ORDEN ,11.0,0.28,0.21,200114,PERÚ,PUNO,PUNO,PLATERIA
PERUANOS POR EL KAMBIO ,99.0,2.49,1.88,200114,PERÚ,PUNO,PUNO,PLATERIA
FRENTE ESPERANZA ,2710.0,3.62,3.16,200101,PERÚ,PUNO,PUNO,PUNO
ALIANZA ELECTORAL SOLIDARIDAD NACIONAL - UPP *,0.0,0.0,0.0,200101,PERÚ,PUNO,PUNO,PUNO
FUERZA POPULAR ,18759.0,25.03,21.9,200101,PERÚ,PUNO,PUNO,PUNO
ALIANZA POPULAR ,2270.0,3.03,2.65,200101,PERÚ,PUNO,PUNO,PUNO
PERU LIBERTARIO *,0.0,0.0,0.0,200101,PERÚ,PUNO,PUNO,PUNO
"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD ",25520.0,34.05,29.79,200101,PERÚ,PUNO,PUNO,PUNO
ACCION POPULAR ,6645.0,8.87,7.76,200101,PERÚ,PUNO,PUNO,PUNO
DEMOCRACIA DIRECTA ,4634.0,6.18,5.41,200101,PERÚ,PUNO,PUNO,PUNO
PERU POSIBLE ,1094.0,1.46,1.28,200101,PERÚ,PUNO,PUNO,PUNO
PERU NACION *,0.0,0.0,0.0,200101,PERÚ,PUNO,PUNO,PUNO
PARTIDO HUMANISTA PERUANO *,0.0,0.0,0.0,200101,PERÚ,PUNO,PUNO,PUNO
PROGRESANDO PERU ,418.0,0.56,0.49,200101,PERÚ,PUNO,PUNO,PUNO
PARTIDO POLITICO ORDEN ,296.0,0.39,0.35,200101,PERÚ,PUNO,PUNO,PUNO
PERUANOS POR EL KAMBIO ,12593.0,16.8,14.7,200101,PERÚ,PUNO,PUNO,PUNO
FRENTE ESPERANZA ,4.0,0.65,0.48,200111,PERÚ,PUNO,PUNO,SAN ANTONIO
ALIANZA ELECTORAL SOLIDARIDAD NACIONAL - UPP *,0.0,0.0,0.0,200111,PERÚ,PUNO,PUNO,SAN ANTONIO
FUERZA POPULAR ,131.0,21.23,15.69,200111,PERÚ,PUNO,PUNO,SAN ANTONIO
ALIANZA POPULAR ,7.0,1.13,0.84,200111,PERÚ,PUNO,PUNO,SAN ANTONIO
PERU LIBERTARIO *,0.0,0.0,0.0,200111,PERÚ,PUNO,PUNO,SAN ANTONIO
"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD ",343.0,55.59,41.08,200111,PERÚ,PUNO,PUNO,SAN ANTONIO
ACCION POPULAR ,23.0,3.73,2.75,200111,PERÚ,PUNO,PUNO,SAN ANTONIO
DEMOCRACIA DIRECTA ,80.0,12.97,9.58,200111,PERÚ,PUNO,PUNO,SAN ANTONIO
PERU POSIBLE ,7.0,1.13,0.84,200111,PERÚ,PUNO,PUNO,SAN ANTONIO
PERU NACION *,0.0,0.0,0.0,200111,PERÚ,PUNO,PUNO,SAN ANTONIO
PARTIDO HUMANISTA PERUANO *,0.0,0.0,0.0,200111,PERÚ,PUNO,PUNO,SAN ANTONIO
PROGRESANDO PERU ,2.0,0.32,0.24,200111,PERÚ,PUNO,PUNO,SAN ANTONIO
PARTIDO POLITICO ORDEN ,0.0,0.0,0.0,200111,PERÚ,PUNO,PUNO,SAN ANTONIO
PERUANOS POR EL KAMBIO ,20.0,3.24,2.4,200111,PERÚ,PUNO,PUNO,SAN ANTONIO
FRENTE ESPERANZA ,32.0,2.12,1.62,200112,PERÚ,PUNO,PUNO,TIQUILLACA
ALIANZA ELECTORAL SOLIDARIDAD NACIONAL - UPP *,0.0,0.0,0.0,200112,PERÚ,PUNO,PUNO,TIQUILLACA
FUERZA POPULAR ,497.0,32.96,25.15,200112,PERÚ,PUNO,PUNO,TIQUILLACA
ALIANZA POPULAR ,25.0,1.66,1.27,200112,PERÚ,PUNO,PUNO,TIQUILLACA
PERU LIBERTARIO *,0.0,0.0,0.0,200112,PERÚ,PUNO,PUNO,TIQUILLACA
"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD ",617.0,40.92,31.22,200112,PERÚ,PUNO,PUNO,TIQUILLACA
ACCION POPULAR ,51.0,3.38,2.58,200112,PERÚ,PUNO,PUNO,TIQUILLACA
DEMOCRACIA DIRECTA ,160.0,10.61,8.1,200112,PERÚ,PUNO,PUNO,TIQUILLACA
PERU POSIBLE ,18.0,1.19,0.91,200112,PERÚ,PUNO,PUNO,TIQUILLACA
PERU NACION *,0.0,0.0,0.0,200112,PERÚ,PUNO,PUNO,TIQUILLACA
